EventID,Origin Date,Origin Time,Latitude (WGS84),Longitude (WGS84),Depth,RMS,Magnitude,phases,evaluation mode,author,status,event_type,min_sta_dist,GAP,depth_uncertainty,latitude_uncertainty,longitude_uncertainty,
texnet2021qads,8/16/2021,18:26:59,30.7598877,-98.31531059,14.52612305,0.43,2.498831943,17,manual,Tricia,reported,quarry blast,69.92527503,79.52992842,31.00550775,1.673746862,2.843006477,
texnet2021qagx,8/16/2021,20:03:25,33.26751709,-97.7547399,0.953735352,0.21,2.422895493,9,manual,Vincent,reported,quarry blast,62.98968923,135.4973406,12.92161488,6.284912619,6.966674039,
texnet2021qdqj,8/18/2021,16:14:47,31.92169189,-102.1664205,0.024454753,0.39,1.382346941,15,manual,Tricia,reported,quarry blast,6.920597014,272.8161889,1.457115465,0.943276986,1.034648629,
texnet2021qdvy,8/18/2021,19:02:56,33.49914551,-101.6465796,5.91805013,0.22,2.331062888,16,manual,Vincent,reported,quarry blast,50.08114896,105.3639714,3.275485343,1.086343395,0.760657764,
texnet2021qhok,8/20/2021,19:48:18,29.51988602,-99.1470108,0,1.35,2.815052746,11,manual,Tricia,reported,quarry blast,13.01648916,75.71258545,0,3.528396264,2.776593886,
texnet2021qhow,8/20/2021,20:02:50,31.77105141,-102.6381378,0,0.63,1.80188369,12,manual,Tricia,reported,quarry blast,31.67461888,174.6576672,0,1.955069589,2.6112822,
texnet2021qmty,8/23/2021,16:17:06,32.03430176,-102.2210842,2.592203776,0.09,1.529838644,4,manual,Tricia,reported,quarry blast,4.799684376,327.7405776,6.544181677,9.908161228,7.373553726,
texnet2021qmzw,8/23/2021,19:16:28,33.33332443,-97.75228882,0,3.32,2.845741732,14,manual,Tricia,reported,quarry blast,70.09335244,166.6654587,0,4.322734244,4.146989415,
texnet2021qnbh,8/23/2021,19:59:59,29.63633537,-98.55987549,0,0.54,2.076842225,10,manual,Tricia,reported,quarry blast,59.00490514,175.6579437,0,2.150892818,2.833615196,
texnet2021qovo,8/24/2021,19:22:03,30.48864555,-103.5969162,0,0.44,2.38797777,13,manual,Tricia,reported,quarry blast,78.508697,305.7750721,0,5.157835561,7.782893364,
texnet2021qqlv,8/25/2021,16:44:00,29.68322754,-98.70840993,11.49373372,0.07,1.818763115,6,manual,Tricia,reported,quarry blast,58.02836943,279.2887267,30.33615542,247.0979655,27.09825612,
texnet2021qqox,8/25/2021,18:16:51,29.11306763,-100.0824585,0,0.62,1.923456156,10,manual,Tricia,reported,quarry blast,62.47902984,153.4661255,0,3.113840701,1.985951616,
texnet2021qzrl,8/30/2021,17:47:36,31.70654297,-102.6991235,65.53873698,0,1.528085215,4,manual,Tricia,reported,quarry blast,40.57113561,223.9543223,60.38065397,1070.253925,801.5706906,
texnet2021rdjh,9/1/2021,18:13:08,33.12194824,-97.8737138,5.331136068,0.15,2.802997084,12,manual,Matthew,reported,quarry blast,47.42357862,134.4053471,10.67550799,6.459775984,10.82830314,
texnet2021rhay,9/3/2021,18:32:48,29.57977295,-99.4642693,6.040323893,0.17,2.720167054,10,manual,Tricia,reported,quarry blast,18.65673148,267.4023007,12.0130555,4.0707681,4.586221855,
texnet2021rqht,9/8/2021,20:11:53,33.41836548,-97.52268982,0,3.87,2.880507686,10,manual,Tricia,reported,quarry blast,83.18823221,204.9996185,0,2.973168388,3.248009879,
texnet2021rryn,9/9/2021,17:48:48,32.39135742,-102.0688834,0.09781901,0.06,1.214891967,5,manual,Tricia,reported,quarry blast,24.12305358,291.2461973,28.32637725,151.0923547,32.66493385,
texnet2021rtsj,9/10/2021,16:57:40,32.37110519,-100.5604706,0,0.95,2.068595561,13,manual,Tricia,reported,quarry blast,73.64950651,211.8337555,0,1.929867138,3.812974619,
texnet2021rtyd,9/10/2021,19:52:44,33.2244873,-97.73651867,4.842041016,0.23,2.707844132,10,manual,Matthew,reported,quarry blast,70.90502223,193.9830011,10.35182829,43.05513187,27.29564737,
texnet2021rzew,9/13/2021,16:58:16,29.2565918,-99.36810662,20.24853516,0.08,2.046235202,7,manual,Matthew,reported,quarry blast,103.9305636,223.3809344,25.51964418,15.62085842,16.55348588,
texnet2021rzim,9/13/2021,18:47:55,33.06518555,-97.85013338,35.11702474,0.39,2.549477176,10,manual,Matthew,reported,quarry blast,40.8311322,205.8666286,22.9995641,749.0183696,48.90177238,
texnet2021rzit,9/13/2021,18:56:04,33.30322266,-97.88014482,12.71647135,0.27,2.358789097,8,manual,Matthew,reported,quarry blast,68.08785095,101.3034332,25.42591208,374.1496276,39.83814023,
texnet2021sbhy,9/14/2021,20:46:09,33.16955566,-97.69793255,0.048909505,0.2,3.012935155,10,manual,Matthew,reported,quarry blast,70.06325322,164.008098,53.43339082,256.5732047,43.77554986,
texnet2021sczh,9/15/2021,18:39:30,29.54772949,-98.79526654,6.015869141,0.6,2.078016926,10,manual,Matthew,reported,quarry blast,47.09057061,114.0071983,9.286071822,3.467595396,8.849213932,
texnet2021seso,9/16/2021,17:34:27,32.07049942,-102.0870819,0,0.3,1.075898065,5,manual,Tricia,reported,quarry blast,10.00050579,166.665451,0,4.662975804,3.02472543,
texnet2021smdq,9/20/2021,19:06:26,33.13027191,-98.22727203,0,2.51,2.761639548,9,manual,Tricia,reported,quarry blast,62.93227778,121.3725281,0,3.963214889,3.483838643,
texnet2021smfq,9/20/2021,20:07:51,30.66101074,-98.20383956,0.048909505,0.63,2.565277205,9,manual,Tricia,reported,quarry blast,102.3033946,104.8013503,35.9416876,20.95737534,24.66201816,
texnet2021snuu,9/21/2021,16:54:57,32.43164062,-96.96265244,0.782552083,0.23,1.832824634,5,manual,Tricia,reported,quarry blast,8.318638259,237.0777669,130.4911271,663.2293448,550.4964104,
texnet2021spwd,9/22/2021,19:52:03,33.12593079,-98.04004669,0,6.48,3.147771393,12,manual,Tricia,reported,quarry blast,43.28734432,165.177948,0,3.486220619,4.316588523,
texnet2021sruc,9/23/2021,21:06:38,33.26576614,-97.75505066,0,1.96,2.923426251,14,manual,Tricia,reported,quarry blast,62.59037485,108.1952362,0,2.966011149,3.184820058,
texnet2021sthe,9/24/2021,16:51:39,32.46643066,-97.16630145,1.22273763,0.08,2.886142302,9,automatic,Vincent,reported,quarry blast,8.080483155,110.640493,25.65922383,29.63155829,46.40455694,
texnet2021stlr,9/24/2021,19:07:16,33.11462402,-97.09341654,42.40454102,0.07,2.947340837,9,automatic,Vincent,reported,quarry blast,46.06898373,294.8263425,27.36188426,150.581282,34.67661463,
texnet2021syud,9/27/2021,17:05:22,29.53857422,-98.82628676,11.54264323,0.29,2.392299035,9,manual,Tricia,reported,quarry blast,44.05332155,141.4866209,19.98579321,18.86903154,15.42259039,
texnet2021taqq,9/28/2021,17:35:23,33.18237305,-98.39891387,59.1805013,0.01,2.264894179,4,manual,Vincent,confirmed,quarry blast,41.8825166,185.367277,23.59767414,173.1583283,39.76925483,
texnet2021tavg,9/28/2021,19:55:03,30.01098633,-98.45036204,35.11702474,0.24,3.197059189,9,manual,Vincent,reported,quarry blast,96.57883295,93.69748593,92.64351644,180.2598019,100.2626756,
texnet2021tcpl,9/29/2021,19:15:32,31.70471191,-102.5855088,4.352945964,0.2,1.96262114,12,manual,Vincent,reported,quarry blast,32.88576014,242.4829232,3.46058202,1.24321096,1.373931507,
texnet2021tctq,9/29/2021,21:21:03,33.24188232,-97.86406726,0.024454753,0.18,2.715287941,10,automatic,Vincent,reported,quarry blast,60.50699126,151.9927551,12.70851238,281.5386064,37.04559655,
texnet2021telx,9/30/2021,19:44:44,33.26477051,-97.96803544,19.41707357,0.3,2.769317089,9,automatic,Vincent,reported,quarry blast,59.89355572,200.5625121,15.13675142,293.9559396,21.84391881,
texnet2021tfzc,10/1/2021,15:32:09,31.78127289,-102.0707932,0,1.93,2.235222225,6,manual,Tricia,reported,quarry blast,29.82017458,260.3205872,0,6.846825035,4.546193075,
texnet2021tgdv,10/1/2021,17:53:54,32.30529785,-96.8919112,6.211507161,0.21,2.429362886,10,automatic,Vincent,reported,quarry blast,19.67300629,215.3257603,31.22245184,340.6490934,53.48493204,
texnet2021tggp,10/1/2021,19:19:15,33.15673828,-97.84584604,135.9684245,0.27,2.673708278,7,manual,Tricia,reported,quarry blast,212.7832344,285.7195591,48.21562988,110.5988916,152.4499147,
texnet2021tnki,10/5/2021,17:10:35,31.71026993,-101.9976959,0,1.17,1.651872141,8,manual,Tricia,reported,quarry blast,9.361967002,151.6831932,0,2.253567305,3.565578536,
texnet2021tnnj,10/5/2021,18:42:28,30.39093018,-100.6658489,2.518839518,0.18,2.004817049,10,manual,Tricia,reported,quarry blast,73.81499728,119.6805629,1.686520758,1.320539689,1.517921054,
texnet2021tpgf,10/6/2021,17:21:58,32.02514648,-96.9497904,56.44156901,0.42,4.144372105,11,manual,Tricia,reported,quarry blast,51.10603502,129.1203379,25.55581322,39.59047187,46.63833623,
texnet2021tqyt,10/7/2021,15:51:13,32.29005432,-100.3489914,0,1.56,2.107043979,12,manual,Tricia,reported,quarry blast,84.44296649,225.3891296,0,2.77735242,4.303367786,
texnet2021trfr,10/7/2021,19:20:30,33.7573204,-97.03475189,0,4.06,3.323717554,13,manual,Tricia,reported,quarry blast,132.5747772,244.8149109,0,10.92195289,8.739195775,
texnet2021trjd,10/7/2021,21:04:13,33.0551033,-96.58157349,0,6.1,3.195124607,12,manual,Tricia,reported,quarry blast,117.9903063,98.76491928,0,3.715561341,3.804062935,
texnet2021trka,10/7/2021,21:33:37,31.75321198,-102.6129532,0,1.09,2.036475966,13,manual,Tricia,reported,quarry blast,30.60612743,171.2708187,0,1.789179436,2.907137335,
texnet2021tsur,10/8/2021,16:03:51,32.25039291,-100.5823212,0,4,2.294068957,13,manual,Tricia,reported,quarry blast,125.051798,114.1130829,0,1.845386684,2.85593445,
texnet2021ttdj,10/8/2021,20:28:06,30.74890137,-98.25100038,8.559163411,0.41,2.359961133,15,manual,Matthew,reported,quarry blast,63.84035494,79.30978458,14.97049082,8.892451568,5.149100011,
texnet2021uael,10/12/2021,16:57:34,31.83301544,-102.0938644,0,1,1.411415827,5,manual,Tricia,reported,quarry blast,18.36982286,162.737401,0,2.58090698,7.436019109,
texnet2021ubvb,10/13/2021,14:29:59,33.30688477,-97.56716845,0.09781901,0.35,2.547470956,9,manual,Matthew,reported,quarry blast,88.93367438,234.1041959,13.30581309,180.708947,27.39794202,
texnet2021udyd,10/14/2021,18:19:34,33.38562012,-97.61647294,1.320556641,0.31,2.815413665,11,manual,Matthew,reported,quarry blast,77.7040639,209.6183736,6.702008318,10.77072447,11.57630845,
texnet2021uleh,10/18/2021,17:22:25,33.40576172,-98.66901677,242.0042318,0.34,4.062222109,12,manual,Vincent,reported,quarry blast,44.39551756,80.20501321,69.82397614,45.69762968,147.8675857,
texnet2021uorl,10/20/2021,15:24:26,32.24761963,-100.4450505,0.807006836,0.31,1.87480671,9,automatic,Vincent,reported,quarry blast,74.22983182,72.73285393,17.16641569,198.5893965,20.89812096,
texnet2021uqol,10/21/2021,16:11:08,29.58435059,-99.77136949,15.0152181,0.33,2.569445242,10,manual,Vincent,reported,quarry blast,47.92171313,153.9082833,6.515300043,8.556255772,6.870728789,
texnet2021uqrv,10/21/2021,17:53:55,33.09631348,-97.96374809,13.74357096,0.28,3.014826934,12,automatic,Vincent,reported,quarry blast,45.59534747,168.9868807,6.491385973,6.810932841,6.761502379,
texnet2021uqtb,10/21/2021,18:31:33,29.55871582,-98.88212316,11.39591471,0.21,1.947486642,9,automatic,Vincent,reported,quarry blast,38.76930902,78.48512315,8.52230552,12.80866681,18.08292531,
texnet2021vksx,11/1/2021,17:07:16,32.98278809,-98.27672447,53.26245117,0.32,2.778746448,10,automatic,Tricia,reported,quarry blast,19.27928149,169.1266263,16.74547386,141.9841502,58.96806348,
texnet2021vkun,11/1/2021,17:59:03,35.33428192,-93.61917877,0,2.46,4.273510114,9,manual,Tricia,reported,quarry blast,477.8975911,301.4177094,0,14.21911272,34.76394483,
texnet2021vmpc,11/2/2021,17:29:36,32.20458984,-100.3325076,14.28157552,0.26,2.265221296,7,automatic,Tricia,reported,quarry blast,145.654016,256.5163113,49.08488231,63.35272461,61.67958939,
texnet2021vqih,11/4/2021,18:37:36,29.56970215,-98.82008272,15.0152181,0.18,2.41629527,8,manual,Tricia,reported,quarry blast,44.86593979,216.8637503,20.11894195,582.3845727,33.68110187,
texnet2021vqjb,11/4/2021,19:02:10,30.61523438,-98.33460366,0.782552083,0.31,1.840370616,7,manual,Tricia,reported,quarry blast,97.11899939,258.3132828,37.27473382,70.81434196,46.98102525,
texnet2021vqjp,11/4/2021,19:16:30,32.33042145,-96.41064453,0,3.9,3.028975067,10,manual,Tricia,reported,quarry blast,67.82176573,182.3141708,0,7.131702416,4.186828104,
texnet2021vqmy,11/4/2021,20:57:58,33.33908463,-97.45529175,0.393451393,2.59,3.244415629,9,manual,Tricia,reported,quarry blast,77.13518763,192.8013,9.42268067,8.804271563,4.860585543,
texnet2021vxry,11/8/2021,19:27:23,32.34899521,-98.65931702,0,1.17,2.269514024,10,manual,Tricia,reported,quarry blast,60.75584249,163.3660431,0,2.222867557,2.638571759,
texnet2021vzle,11/9/2021,18:17:23,31.98887253,-102.4405365,0,2.77,1.721363755,10,manual,Tricia,reported,quarry blast,6.107925151,181.2788391,0,4.888407342,4.244840519,
texnet2021vzmh,11/9/2021,18:51:25,29.48459625,-99.30567169,4.457207203,3.23,3.135633554,12,manual,Tricia,reported,quarry blast,5.464064649,83.41213989,2.201161152,2.07347516,3.316700845,
texnet2021wbdj,11/10/2021,16:37:00,32.41906738,-97.58690643,0,2.13,2.129433402,7,manual,Tricia,reported,quarry blast,16.4644477,110.1907043,0,2.98461961,2.736638119,
texnet2021wbiw,11/10/2021,19:24:37,33.18890762,-98.32060242,0,5.13,3.016792426,16,manual,Tricia,reported,quarry blast,41.75273498,109.930748,0,3.381736531,3.024367394,
texnet2021wbjz,11/10/2021,19:58:13,31.6178875,-102.4405441,0,1.52,2.673379612,10,manual,Tricia,reported,quarry blast,35.39769427,321.1527767,0,5.317726706,6.366189291,
texnet2021wezt,11/12/2021,19:19:26,30.64453125,-98.98628049,67.29947917,0.01,3.676870716,4,manual,Tricia,reported,quarry blast,80.37181427,208.9727501,115.8423502,260.712711,258.0955153,
texnet2021wfdx,11/12/2021,21:26:16,33.2043457,-97.4728468,163.8468424,0.26,2.5028508,11,automatic,Vincent,reported,quarry blast,26.97378693,204.4414711,49.66497896,479.8556855,361.9223588,
texnet2021wofi,11/17/2021,20:22:43,33.57971191,-98.51681593,67.83748372,0.37,3.869049861,13,automatic,Vincent,reported,quarry blast,21.32514588,89.72098478,121.7881312,64.32936022,88.50440786,
texnet2021wpxm,11/18/2021,18:41:17,31.99676514,-102.2585985,0.024454753,0.48,0.823584466,9,automatic,Vincent,reported,quarry blast,0.696693024,158.4013738,26.45189378,483.1742102,56.17736581,
texnet2021wrvb,11/19/2021,19:44:13,33.2208252,-97.96374809,14.81958008,0.2,2.958635797,9,automatic,Vincent,reported,quarry blast,56.08240997,66.79504271,6.617541525,123.0994237,17.08499862,
texnet2021wurn,11/21/2021,9:21:17,29.5715332,-98.2265625,240.3413086,0.26,2.285641243,9,manual,grace,reported,quarry blast,94.51771737,138.1270848,93.5160285,494.037522,113.4955728,
texnet2021wxdz,11/22/2021,17:58:05,32.36297607,-97.55323457,23.25646973,0.53,2.175596444,9,manual,Matthew,reported,quarry blast,11.5576988,118.6472531,32.37202332,118.3314729,42.0611221,
texnet2021wzgl,11/23/2021,21:26:56,33.21899414,-98.43321265,25.92203776,0.17,2.700299771,8,manual,grace,reported,quarry blast,46.54487349,93.85124483,39.15176159,416.3769815,72.69285637,
texnet2021xkdw,11/29/2021,20:38:03,33.26477051,-97.92516197,14.33048503,0.17,2.574058338,8,automatic,Vincent,reported,quarry blast,62.99644999,113.3666952,38.33355396,144.8629854,71.668566,
texnet2021xlyb,11/30/2021,19:58:49,33.31787109,-97.62290396,67.88639323,0.33,2.652907135,10,automatic,Vincent,reported,quarry blast,34.45061783,121.2098712,48.64081951,245.8912963,28.55014166,
texnet2021xlzd,11/30/2021,20:31:10,33.16955566,-98.16525343,48.8605957,0.14,2.517157858,8,manual,Vincent,reported,quarry blast,42.14362875,142.6110499,13.72033549,124.8042551,18.37236124,
texnet2021xnxr,12/1/2021,22:03:58,33.12286377,-97.85120522,17.24060059,0.36,2.471690233,13,automatic,Vincent,reported,quarry blast,47.20680721,92.5291529,7.214742727,125.2036797,6.703683636,
texnet2021xpra,12/2/2021,20:58:19,33.77431488,-97.15534973,94.55535889,2.87,2.953605608,9,manual,Tricia,reported,quarry blast,50.0522599,221.8907166,15.08535691,7.017312032,11.04612874,
texnet2021xrix,12/3/2021,19:07:55,30.89163971,-102.6759644,0.342892259,0.87,1.882036345,8,manual,Tricia,reported,quarry blast,62.08725915,198.2751541,8.236962855,11.72417518,3.967685587,
texnet2021xroq,12/3/2021,22:01:47,33.20748138,-98.00460052,0,5,2.915716053,10,manual,Tricia,reported,quarry blast,52.5961755,181.6464386,0,3.155106139,5.82389453,
texnet2021xwvm,12/6/2021,19:10:24,31.51167297,-101.8618088,0,1.76,1.95368183,13,manual,Tricia,reported,quarry blast,52.07521766,181.3188782,3.555272316,4.399559623,4.092871419,
texnet2021yatp,12/8/2021,22:44:38,33.90014648,-96.9906851,23.96565755,0.3,3.332877553,9,automatic,Tricia,reported,quarry blast,67.89996148,251.6497232,17.91267292,494.1650008,42.49437917,
texnet2021ycqh,12/9/2021,23:20:08,33.29051208,-97.9275589,0,2.23,3.062057785,14,manual,Tricia,reported,quarry blast,63.0296914,111.644577,0,3.025440745,3.214227258,
texnet2021yjkb,12/13/2021,16:10:13,32.38510513,-98.72290039,1.23028326,0.53,1.814522361,7,manual,Tricia,reported,quarry blast,60.9561494,116.7106171,5.03425139,2.29681905,3.392139149,
texnet2021ynfx,12/15/2021,18:37:37,32.32397461,-97.57632446,18.98336792,0.14,2.377967902,5,manual,Tricia,reported,quarry blast,14.02296268,145.2939301,26.31955072,4.783665863,19.51470627,
texnet2021yoxm,12/16/2021,16:35:56,31.30004883,-98.42463796,229.3855794,15.26,4.102582943,8,automatic,Tricia,reported,quarry blast,221.8225678,130.1696696,90.49162172,405.8721898,170.6437621,
texnet2021ypey,12/16/2021,20:23:28,33.27830887,-97.80194092,7.48639822,3.34,2.999891053,13,manual,Tricia,reported,quarry blast,51.49777466,64.81274033,4.122803074,3.177879476,3.09768873,
texnet2021yqsp,12/17/2021,16:25:46,33.03669739,-102.3143158,0,11,2.906607307,11,manual,Tricia,reported,quarry blast,76.0902734,199.9824066,0,3.254440209,3.311591402,
texnet2021yqtd,12/17/2021,16:41:48,33.22874069,-97.94480896,0,0.63,2.082200107,9,manual,Tricia,reported,quarry blast,46.06153922,104.377533,0,2.052380677,2.510083368,
texnet2021yqzn,12/17/2021,19:56:23,30.25457764,-99.00259399,0,1.49,1.894119736,4,manual,Tricia,reported,quarry blast,80.85977226,198.3895372,0,2.475900074,4.453375772,
texnet2021ywgk,12/20/2021,17:04:42,29.60723877,-98.81284467,9.268351237,0.56,2.171125422,14,manual,Matthew,reported,quarry blast,46.16091616,60.04091615,2.167845482,2.097401636,1.301317592,
texnet2021zjhu,12/27/2021,20:34:33,32.75939941,-97.60789825,24.79711914,0.2,NULL,11,manual,Matthew,rejected,quarry blast,66.53947013,106.0964769,31.95855944,82.17283539,41.08892855,
texnet2021zjjv,12/27/2021,21:35:13,33.29864502,-97.94767054,9.512898763,0.04,2.839241198,9,manual,Matthew,reported,quarry blast,64.09216491,117.4865104,15.046588,107.8084784,15.11579609,
texnet2021zmzu,12/29/2021,21:04:00,29.63745117,-98.54090074,0.09781901,0.2,2.586572768,5,manual,Matthew,reported,quarry blast,58.82204439,264.0076915,23.33270256,38.16613895,30.27287246,
texnet2022aisa,1/5/2022,18:11:09,29.60266113,-98.99793199,15.30867513,0.18,2.342061406,10,automatic,Tricia,reported,quarry blast,28.60803646,110.3687598,7.121670151,12.86487231,10.75131353,
texnet2022atta,1/11/2022,19:11:12,29.63195801,-98.60914522,28.22078451,0.18,2.435734488,9,manual,Matthew,reported,quarry blast,60.34214689,208.6874533,8.087156182,1.849322327,5.07895153,
texnet2022bmav,1/21/2022,19:35:18,33.28674316,-97.74080602,50.52351888,1.36,2.535760655,15,automatic,Vincent,reported,quarry blast,45.66461543,114.104978,33.51686207,46.21502238,37.43551881,
texnet2022brsb,1/24/2022,21:57:01,33.06152344,-97.25419207,120.9042969,0.17,2.738885438,10,manual,Matthew,reported,quarry blast,29.99858802,83.28367167,22.66757818,58.86759862,54.17230605,
texnet2022brtk,1/24/2022,22:39:05,33.22631836,-97.97875381,66.61474609,0.03,2.825224121,8,manual,Matthew,reported,quarry blast,55.77619633,91.32698607,25.74872549,468.5264911,60.87607393,
texnet2022bruy,1/24/2022,23:26:13,30.60974121,-98.46536776,134.5500488,0.73,2.908824996,19,manual,Matthew,reported,quarry blast,89.88161806,91.06133949,10.30655129,5.462597943,3.586191486,
texnet2022bvcy,1/26/2022,18:50:46,29.5916748,-99.03515625,102.0741374,0.03,2.625180829,7,manual,Matthew,reported,quarry blast,81.87642987,165.533571,40.91614339,230.9968318,25.68571106,
texnet2022bvfx,1/26/2022,20:22:52,31.76055908,-102.5801496,12.83874512,0.22,1.894173364,12,manual,Matthew,reported,quarry blast,31.00175712,163.9551355,4.557584706,0.865900429,1.098039308,
texnet2022cemt,1/31/2022,22:03:52,33.48449707,-97.79654154,98.25919596,0.27,3.055295089,10,manual,Preston,reported,quarry blast,53.34544052,157.6456038,48.70697126,74.41425123,96.97126897,
texnet2022cgdv,2/1/2022,19:49:14,29.64019775,-98.37856158,0.024454753,0.24,1.978186583,10,manual,Matthew,reported,quarry blast,57.02863833,181.4598621,6.404906598,2.100694572,1.291034165,
texnet2022chvz,2/2/2022,18:06:31,29.59899902,-99.22127757,0.048909505,0.26,2.463740649,7,manual,Matthew,reported,quarry blast,9.714238063,220.400677,26.92879645,133.7190181,16.91010935,
texnet2022cyjd,2/11/2022,18:56:40,33.25836182,-97.80190072,0.024454753,0.19,2.184614322,10,manual,Matthew,reported,quarry blast,51.72796598,128.0942794,31.92279573,226.4668969,34.1920652,
texnet2022edmt,2/28/2022,19:59:17,33.31604004,-97.68078316,68.22875977,0.2,2.389995706,9,manual,Matthew,reported,quarry blast,39.84057952,142.7153301,4.345929957,3.855990348,8.352323366,
texnet2022ednr,2/28/2022,20:27:25,32.18444824,-102.5769341,48.56713867,0.16,NULL,9,manual,Preston,rejected,quarry blast,7.630407744,179.0643689,5.532423234,3.856110126,15.01678629,
texnet2022ehij,3/2/2022,22:19:49,33.14575195,-97.91015625,5.966959635,0.14,2.508924723,9,manual,Matthew,reported,quarry blast,53.01546603,107.75554,21.4785925,47.98441171,26.69574921,
texnet2022ejeg,3/3/2022,22:31:17,33.29223633,-97.6529154,55.85465495,0.47,2.849954011,12,automatic,Matthew,reported,quarry blast,37.4663502,89.39563462,5.480015016,5.609857433,2.607548378,
texnet2022ekyj,3/4/2022,21:48:15,33.07067871,-97.23489901,130.2460124,0.4,2.688251303,11,manual,Matthew,reported,quarry blast,29.02787592,165.1977907,6.512117692,2.495352265,4.561563212,
texnet2022fxal,3/25/2022,18:01:51,30.93017578,-98.32602896,15.0641276,0.5,2.785052241,19,automatic,l4screloc@sc3primary.beg.utexas.edu,confirmed,quarry blast,164.4972317,284.5628327,21.95864382,9.885339823,3.824615123,
texnet2022grjt,4/5/2022,21:26:44,30.68481445,-98.26171875,0.09781901,0.64,2.550526391,14,automatic,l4screloc@sc3primary.beg.utexas.edu,NULL,quarry blast,139.342924,272.0428969,22.87011059,149.9967853,11.14943795,
texnet2022hfzh,4/13/2022,21:12:10,33.28033447,-97.91765911,22.76737467,0.05,NULL,9,manual,grace,reported,quarry blast,62.11641157,83.60245232,30.46899025,184.5989975,43.01461567,
texnet2022iqht,5/3/2022,18:23:01,33.0267334,-97.97232279,17.46069336,0.29,2.359427269,13,automatic,screloc@sc3primary.beg.utexas.edu,NULL,quarry blast,39.2618204,91.54994461,18.31797314,20.74967176,11.27619144,
texnet2022jinl,5/13/2022,17:41:50,29.4442749,-99.28848805,3.545939128,0.29,2.243347164,13,manual,Matthew,reported,quarry blast,9.442286041,82.10842888,2.279345977,1.906042836,1.068419062,
texnet2022jnvw,5/16/2022,15:37:59,29.75463867,-98.68152574,68.96240234,0.09,2.746846159,9,manual,Matthew,reported,quarry blast,75.63807189,296.0587504,66.74024424,1339.676236,1198.145059,
texnet2022kcmu,5/24/2022,16:05:34,33.19244385,-97.8361995,12.6431071,0.27,NULL,12,manual,grace,rejected,quarry blast,54.76183801,105.1463786,4.535870477,121.053697,6.819085979,
texnet2022kctt,5/24/2022,19:36:46,31.99676514,-102.2200124,13.23002116,0.41,NULL,15,manual,grace,rejected,quarry blast,3.123028504,173.5248325,4.844981469,4.701141305,5.360302394,
texnet2022kejj,5/25/2022,16:36:37,32.26043701,-101.7269674,5.991414388,0.46,1.974104997,14,manual,grace,rejected,quarry blast,6.146024209,209.3500835,2.165478748,1.747706418,2.542361237,
texnet2022kidt,5/27/2022,18:20:18,29.30053711,-98.43336397,18.68343099,0.06,NULL,7,manual,grace,rejected,quarry blast,39.05012951,171.6132588,57.20034079,607.4267417,333.5324629,
texnet2022kpox,5/31/2022,19:55:30,33.34899902,-98.08808117,23.03637695,0.17,2.198001244,6,manual,Matthew,reported,quarry blast,63.37962793,318.7829935,20.72801182,301.034549,21.81827339,
texnet2022mhll,6/24/2022,20:09:14,33.16040039,-97.37852515,87.54801432,0.18,2.609437059,8,manual,Matthew,reported,quarry blast,22.29775365,133.3029706,43.43830268,44.45258361,76.66989043,
texnet2022mmwb,6/27/2022,19:12:26,33.26385498,-98.00983708,0.024454753,0.13,2.530734728,11,automatic,grace,rejected,quarry blast,57.78280445,113.642292,1.648255865,1.352589981,1.030625775,
texnet2022nbqu,7/5/2022,21:34:23,33.11828613,-97.8651391,10.41772461,0.19,NULL,8,manual,grace,rejected,quarry blast,54.13058275,104.786619,9.736458874,40.76379894,9.214127227,
texnet2022ndih,7/6/2022,19:33:23,33.32885742,-97.69578887,54.28955078,0.32,2.682594836,9,manual,Matthew,reported,quarry blast,41.20010851,88.23140878,35.35946963,55.09980329,37.25392741,
texnet2022nhdw,7/8/2022,21:52:10,31.74625778,-102.6011887,1.990827441,0.87,2.131926426,18,automatic,lM3scanloc@sc3primary.beg.utexas.edu,confirmed,quarry blast,30.01801696,168.0435677,2.123186909,1.837188684,2.669955987,
texnet2022noab,7/12/2022,15:54:28,32.40600586,-100.4139672,17.50960286,0.25,NULL,8,manual,grace,rejected,quarry blast,86.64905352,256.3097584,24.81563821,55.49269649,21.15906168,
texnet2022nzhq,7/18/2022,20:13:34,33.21533203,-97.98304116,19.36816406,0.08,NULL,10,manual,grace,reported,quarry blast,54.54249342,115.0365684,30.44895148,39.31215546,24.2121346,
texnet2022ocrs,7/20/2022,16:43:11,33.90930176,-97.06054688,0.635823568,0.48,3.219463223,22,automatic,screloc@sc3primary.beg.utexas.edu,confirmed,quarry blast,14.40072821,142.7385632,4.964428126,4.023276702,2.150358961,
texnet2022oczt,7/20/2022,20:46:46,33.13751221,-97.85763624,7.70324707,0.09,NULL,8,manual,grace,reported,quarry blast,56.03126546,146.3901907,17.93284011,15.68719304,28.22769894,
texnet2022otgk,7/29/2022,18:19:38,33.57055664,-101.7258956,7.532063802,0.21,NULL,8,manual,grace,rejected,quarry blast,59.93700257,227.3573261,15.63049728,41.85068093,30.07807204,
texnet2022pehd,8/4/2022,19:11:24,29.45617676,-99.10133272,14.62394206,0.14,NULL,8,manual,grace,rejected,quarry blast,19.1850437,137.8391893,31.55027878,489.3663553,25.38386602,
